kda,assists,deaths,denies,game_mode,gpm,hero_damage,hero_id,kills,last_hits,leaver_status,level,match_id,player_slot,steam_id,total_gold,tower_damage,win,xpm
,7,7,0,3,227,10870,7,0,42,0,12,4205510911,1,164530809,5818,0,0,285
,6,5,4,3,406,8385,48,2,187,0,15,4205510911,2,101375717,10407,27,0,439
,8,4,2,3,198,6061,103,0,47,0,12,4205510911,3,135596324,5075,0,0,262
,3,6,10,3,422,14079,17,5,143,0,16,4205510911,4,88585077,10817,0,0,493
,8,1,9,3,580,9183,77,6,165,0,19,4205510911,128,276760024,14867,8077,1,645
,7,1,21,3,753,14832,1,7,281,0,23,4205510911,129,356343152,19301,4468,1,916
,11,4,0,3,361,4188,112,2,51,0,13,4205510911,130,131766964,9253,50,1,343
,8,2,0,3,539,10780,2,8,174,0,17,4205510911,131,142589406,13816,682,1,520
,16,3,5,3,318,4301,85,3,33,0,15,4205510911,132,169328557,8151,484,1,397
,9,10,3,3,233,17085,103,3,51,0,17,4205454313,0,142589406,8803,127,0,340
,10,7,0,3,233,7040,111,3,22,0,19,4205454313,1,216463193,8803,105,0,417
,8,8,10,3,402,29644,52,8,205,0,20,4205454313,2,399885807,15188,661,0,457
,8,4,9,3,452,16658,77,7,221,0,23,4205454313,3,,17078,2506,0,588
,6,5,3,3,674,13914,73,3,317,0,21,4205454313,4,101375717,25465,0,0,502
,17,5,9,3,634,42689,36,11,270,0,25,4205454313,128,171337923,23954,4379,1,773
,16,8,0,3,296,8392,75,1,48,0,16,4205454313,129,255134724,11183,1267,1,321
,18,1,4,3,725,29502,41,6,383,0,25,4205454313,130,136353896,27392,8311,1,795
,12,5,17,3,541,28042,39,10,193,0,23,4205454313,131,135596324,20440,4348,1,597
,20,5,5,3,375,14008,79,4,83,0,23,4205454313,132,131766964,14168,146,1,599
,29,11,0,3,332,10653,91,6,114,0,25,4205316983,0,136980762,15764,207,1,622
,16,8,12,3,609,47040,19,21,415,0,25,4205316983,1,135596324,28917,10633,1,647
,30,13,3,3,372,16846,84,2,96,0,24,4205316983,2,144757646,17663,0,1,555
,24,6,17,3,652,63119,54,14,361,0,25,4205316983,3,,30959,8070,1,736
,19,10,17,3,596,39644,39,14,332,0,25,4205316983,4,88470,28300,363,1,660
,26,15,10,3,408,30200,72,3,217,0,24,4205316983,128,,19373,667,0,513
,15,14,3,3,538,54314,81,14,284,0,25,4205316983,129,136353896,25546,3412,0,603
,15,6,4,3,600,44295,61,14,330,0,25,4205316983,130,142589406,28490,4595,0,809
,22,8,2,3,410,24276,121,11,46,0,25,4205316983,131,296514230,19468,227,0,581
,27,18,1,3,325,22997,85,6,57,1,22,4205316983,132,106536719,15432,268,0,430
,20,12,0,3,245,6389,75,1,34,0,16,4205209921,0,176279079,10763,0,1,279
,14,11,10,3,536,34078,45,15,218,0,25,4205209921,1,125861458,23548,2135,1,695
,10,5,5,3,862,34287,1,18,515,0,25,4205209921,2,119866878,37870,2800,1,847
,26,9,12,3,443,24351,96,6,122,0,25,4205209921,3,349625958,19462,2123,1,648
,20,11,2,3,320,7963,21,2,121,0,22,4205209921,4,141427610,14058,521,1,479
,17,6,9,3,572,41066,2,19,242,0,25,4205209921,128,135656964,25129,2230,0,824
,14,11,0,3,411,8123,121,4,126,0,20,4205209921,129,168552207,18056,504,0,417
,16,7,28,3,528,25054,15,6,311,0,25,4205209921,130,160678812,23196,1679,0,720
,16,11,1,3,315,6083,86,7,60,0,20,4205209921,131,103493289,13839,528,0,392
,14,7,24,3,653,35292,35,10,339,0,25,4205209921,132,129808610,28688,4325,0,692
,8,3,15,3,752,51735,19,32,168,0,24,4205136062,0,135656964,22422,7741,1,850
,23,4,5,3,470,14829,67,7,165,0,19,4205136062,1,168552207,14013,582,1,553
,25,3,0,3,449,12600,5,6,81,0,19,4205136062,2,160678812,13387,888,1,523
,20,3,12,3,444,8519,97,4,152,0,21,4205136062,3,103493289,13238,475,1,630
,13,5,3,3,332,11801,14,4,57,0,19,4205136062,4,129808610,9899,0,1,555
,8,11,15,3,348,15252,120,6,98,0,17,4205136062,128,138633211,10376,0,0,461
,11,8,6,3,267,13586,88,1,37,0,18,4205136062,129,141833801,7961,59,0,508
,6,13,2,3,262,8415,23,4,23,0,17,4205136062,130,211046049,7811,0,0,433
,6,11,12,3,360,9368,74,5,107,0,16,4205136062,131,136349844,10734,0,0,389
,8,10,14,3,273,10115,8,2,105,0,15,4205136062,132,55487501,8139,0,0,352
,18,7,5,3,608,33807,93,13,273,1,25,4204875666,0,136177710,21948,937,0,788
,18,11,2,3,432,18436,121,8,77,0,20,4204875666,1,176047313,15595,0,0,469
,11,11,4,3,350,17692,2,6,134,0,17,4204875666,2,135188360,12635,0,0,385
,15,7,12,3,584,31997,25,7,288,0,25,4204875666,3,135656964,21082,1014,0,795
,23,11,0,3,330,17974,100,3,43,0,19,4204875666,4,115887962,11913,0,0,440
,27,8,17,3,605,29585,77,8,240,0,23,4204875666,128,125581247,21840,9976,1,650
,26,9,2,3,363,17926,85,12,36,0,21,4204875666,129,185165615,13104,88,1,554
,21,5,1,3,850,32269,73,12,293,0,25,4204875666,130,101375717,30685,4737,1,795
,24,8,1,3,332,11061,84,3,26,0,22,4204875666,131,138154666,11985,239,1,592
,15,8,7,3,489,27651,19,12,158,0,23,4204875666,132,173880329,17652,2666,1,653
,7,8,2,3,195,8125,119,4,9,0,12,4201744613,0,168552207,4829,192,0,279
,5,8,30,3,342,10503,44,2,125,0,13,4201744613,1,160678812,8470,57,0,348
,2,8,6,3,378,12599,19,6,76,0,14,4201744613,2,138388962,9361,863,0,407
,6,6,0,3,168,5540,75,2,13,0,11,4201744613,3,292810861,4160,0,0,248
,8,9,13,3,358,12743,114,1,116,0,15,4201744613,4,135656964,8866,343,0,425
,16,3,0,3,337,2485,50,3,22,0,14,4201744613,128,241967947,8346,276,1,407
,28,4,0,3,374,9177,71,5,9,0,15,4201744613,129,198529832,9262,356,1,449
,11,2,26,3,791,39334,35,25,180,0,21,4201744613,130,145735286,19590,7757,1,766
,6,3,14,3,719,5907,109,3,298,0,20,4201744613,131,900282618,17807,10905,1,721
,15,4,6,3,538,7645,96,3,145,0,16,4201744613,132,294519130,13324,2823,1,502
,16,3,6,3,510,18186,14,14,69,0,20,4201598161,0,159698533,14526,2083,1,630
,9,5,7,3,568,16808,99,8,184,0,19,4201598161,1,179154802,16178,1823,1,549
,10,1,49,3,791,10922,8,12,290,0,22,4201598161,2,283118554,22530,15875,1,710
,14,3,1,3,312,9308,103,4,24,0,12,4201598161,3,190051417,8886,611,1,262
,18,2,0,3,356,10354,5,4,25,0,17,4201598161,4,136190110,10140,664,1,452
,2,8,13,3,344,11321,109,7,141,0,14,4201598161,128,135656964,9798,0,0,317
,5,10,2,3,170,7022,121,2,20,0,9,4201598161,129,371281434,4842,0,0,154
,7,8,0,3,177,9121,86,1,23,0,9,4201598161,130,292810861,5041,0,0,164
,4,8,27,3,398,17817,74,2,135,0,18,4201598161,131,146304269,11336,214,0,514
,1,9,1,3,221,7200,21,0,72,0,12,4201598161,132,334653563,6294,0,0,246
,25,4,1,3,544,27984,110,12,83,0,21,4196435281,0,136353896,17199,101,1,630
,10,3,13,3,533,13547,70,9,138,0,19,4196435281,1,844113310,16851,5018,1,515
,21,2,20,3,605,44304,22,15,198,0,25,4196435281,2,,19128,1123,1,852
,23,6,5,3,277,5988,119,2,25,0,15,4196435281,3,183371003,8757,766,1,334
,24,4,16,3,559,22204,9,10,204,0,22,4196435281,4,197737818,17673,7406,1,661
,9,12,5,3,290,13081,45,2,82,0,14,4196435281,128,256313200,9168,459,0,317
,5,8,13,3,344,9521,36,3,136,0,17,4196435281,129,143920656,10876,19,0,431
,12,11,2,3,236,4189,85,4,20,0,15,4196435281,130,103296177,7461,16,0,335
,9,6,13,3,471,11722,95,7,187,0,18,4196435281,131,194624542,14891,435,0,482
,7,12,10,3,249,5224,88,2,48,0,13,4196435281,132,139822354,7872,24,0,270
,12,11,11,3,470,17109,95,3,346,0,25,4187653651,0,861366565,22450,1499,0,584
,8,13,2,3,329,11547,58,4,144,0,23,4187653651,1,212516475,15715,1589,0,467
,15,11,2,3,381,19198,121,6,106,0,23,4187653651,2,166125350,18199,0,0,470
,9,7,12,3,564,27574,6,8,435,0,25,4187653651,3,194385931,26940,1144,0,679
,10,10,19,3,411,15126,36,4,269,0,21,4187653651,4,419889709,19632,1074,0,409
,23,8,3,3,368,16811,119,5,56,0,24,4187653651,128,179688437,17578,1777,1,545
,20,6,15,3,596,41667,45,15,321,0,25,4187653651,129,285100046,28468,14306,1,576
,26,3,8,3,457,24155,7,8,203,0,25,4187653651,130,144000915,21829,3419,1,575
,12,2,10,3,724,46738,106,20,445,0,25,4187653651,131,191282908,34583,2130,1,752
,29,8,2,3,336,13092,75,3,27,0,23,4187653651,132,183371003,16049,1597,1,482
,14,12,11,3,539,39825,36,14,345,0,25,4186299781,0,301983708,28198,929,0,580
,21,11,7,3,320,19464,7,2,107,0,25,4186299781,1,186637294,16741,0,0,553
,19,7,14,3,454,21236,9,9,240,0,25,4186299781,2,136187546,23751,945,0,537
,18,9,12,3,476,40940,99,6,309,0,25,4186299781,3,255799268,24902,1997,0,547
,12,19,1,3,385,22228,27,8,163,0,23,4186299781,4,191597529,20141,5914,0,426
,34,9,4,3,407,23727,121,5,113,0,24,4186299781,128,183371003,21292,572,1,507
,15,11,6,3,527,51907,22,20,256,0,25,4186299781,129,861366565,27570,187,1,698
,25,2,12,3,587,36297,78,11,355,0,25,4186299781,130,321414016,30709,6119,1,659
,25,6,16,3,607,39965,114,13,427,0,25,4186299781,131,152461420,31756,7432,1,732
,32,11,4,3,293,17084,3,6,23,0,25,4186299781,132,208163435,15328,1206,1,525
,17,8,13,3,481,24442,7,11,177,0,25,4186217536,0,407621478,20450,323,0,730
,11,10,4,3,486,12287,61,4,303,0,24,4186217536,1,100974894,20663,416,0,602
,18,11,0,3,373,14644,68,8,34,0,21,4186217536,2,183371003,15858,0,0,445
,13,12,4,3,415,25993,110,7,139,0,22,4186217536,3,124168390,17644,94,0,511
,12,11,10,3,445,14028,41,9,207,0,23,4186217536,4,127187727,18919,822,0,550
,18,3,36,3,588,32565,23,12,362,0,25,4186217536,128,139822354,24999,4412,1,813
,20,11,1,3,499,21363,9,13,164,0,24,4186217536,129,254710104,21215,2001,1,612
,17,4,17,3,690,33648,94,4,482,0,25,4186217536,130,,29336,13113,1,840
,19,11,0,3,356,13779,121,5,83,0,22,4186217536,131,139654557,15135,33,1,508
,7,12,7,3,517,31729,70,16,159,0,25,4186217536,132,419889709,21981,3593,1,659
,15,3,2,3,759,18472,109,11,388,0,25,4186146169,0,397102785,28753,15714,1,723
,18,13,4,3,298,7930,20,0,61,0,20,4186146169,1,,11289,368,1,474
,19,10,4,3,292,9891,68,2,10,0,17,4186146169,2,183371003,11061,118,1,354
,6,6,12,3,694,25236,19,18,205,0,25,4186146169,3,108984801,26291,2975,1,865
,13,4,8,3,605,26121,106,6,282,0,25,4186146169,4,,22919,1692,1,739
,17,5,14,3,520,19455,63,10,238,0,25,4186146169,128,130991767,19699,1435,0,797
,19,5,11,3,440,17057,121,5,136,0,23,4186146169,129,100974894,16668,264,0,586
,7,9,4,3,419,11160,2,5,215,0,20,4186146169,130,136187546,15873,12,0,448
,14,8,5,3,448,24382,110,11,84,0,21,4186146169,131,143151785,16971,259,0,516
,7,10,9,3,453,11371,52,5,243,0,20,4186146169,132,419889709,17161,896,0,484
,9,1,0,3,465,12069,22,7,26,0,13,4195139348,0,142672002,8339,234,1,480
,3,5,6,3,400,4897,14,7,24,0,9,4195139348,1,128421513,7173,220,1,240
,6,3,5,3,450,4813,108,2,68,0,11,4195139348,2,110464474,8070,1185,1,348
,7,3,10,3,501,8614,6,1,87,0,11,4195139348,3,182133677,8984,7892,1,366
,3,3,25,3,688,10282,59,9,92,0,15,4195139348,4,248367673,12338,11974,1,588
,3,4,5,3,286,7897,31,3,35,0,12,4195139348,128,160701540,5128,0,0,379
,5,8,2,3,230,5621,5,3,17,0,10,4195139348,129,144193197,4124,0,0,289
,2,7,5,3,228,2509,96,1,48,0,9,4195139348,130,138602432,4088,36,0,265
,4,3,0,3,389,6740,17,4,98,0,13,4195139348,131,250381736,6976,690,0,457
,6,5,6,3,354,5599,109,1,86,0,12,4195139348,132,186934808,6348,168,0,393
,10,3,3,3,331,6107,88,3,16,0,15,4195090713,0,122590043,8528,19,1,427
,10,5,1,3,371,11046,14,9,32,0,17,4195090713,1,128421513,9559,137,1,513
,9,4,11,3,367,6913,19,1,80,0,16,4195090713,2,92620439,9456,1342,1,460
,7,3,2,3,583,21826,61,12,148,0,20,4195090713,3,241168713,15021,3478,1,658
,6,0,5,3,705,8297,109,4,267,0,19,4195090713,4,140095766,18165,10543,1,611
,8,5,1,3,220,2477,62,1,14,0,10,4195090713,128,114927227,5668,0,0,226
,5,6,2,3,243,9809,112,2,60,0,12,4195090713,129,,6261,146,0,278
,5,9,12,3,365,8698,97,0,159,0,15,4195090713,130,136385031,9404,0,0,399
,2,5,30,3,415,12917,59,2,150,0,15,4195090713,131,285989226,10693,1974,0,407
,2,4,12,3,496,21079,106,6,240,0,19,4195090713,132,201270940,12780,0,0,614
,6,7,5,3,312,7801,104,2,98,0,13,4195045029,0,250381736,6973,170,0,352
,7,5,5,3,353,21531,45,8,35,0,17,4195045029,1,247572075,7889,576,0,574
,8,12,14,3,273,10678,109,2,57,0,12,4195045029,2,186934808,6101,0,0,321
,8,7,3,3,221,6709,9,2,34,0,11,4195045029,3,248367673,4939,0,0,299
,7,6,2,3,587,20423,73,4,159,0,17,4195045029,4,399885807,13119,0,0,577
,10,3,14,3,451,14960,7,8,74,0,16,4195045029,128,136385031,10079,397,1,519
,11,3,3,3,472,7253,2,5,146,0,17,4195045029,129,128421513,10549,402,1,597
,10,4,13,3,526,23915,36,11,109,0,18,4195045029,130,307780573,11756,1266,1,627
,16,8,13,3,294,12612,51,5,6,0,12,4195045029,131,122590043,6570,0,1,336
,13,0,15,3,641,21412,61,8,157,0,22,4195045029,132,241168713,14326,7821,1,925
,14,13,12,3,276,12006,63,3,74,0,16,4194986765,0,122590043,9333,0,0,342
,8,6,12,3,511,14052,41,4,288,0,22,4194986765,1,136385031,17280,105,0,605
,7,16,1,3,320,13909,64,2,91,0,19,4194986765,2,186934808,10821,1855,0,457
,9,8,12,3,286,10295,100,3,29,0,17,4194986765,3,138439941,9671,0,0,401
,2,5,14,3,568,12932,74,7,236,0,22,4194986765,4,241168713,19207,2740,0,640
,15,2,7,3,444,26745,19,14,123,0,21,4194986765,128,247572075,15014,1877,1,566
,13,5,16,3,538,27817,39,15,175,0,23,4194986765,129,,18193,2845,1,664
,23,9,3,3,330,12738,75,5,44,0,18,4194986765,130,307780573,11159,396,1,434
,12,1,7,3,707,16858,12,10,362,0,25,4194986765,131,250381736,23908,6822,1,810
,23,5,0,3,333,18179,7,4,63,0,19,4194986765,132,128421513,11260,663,1,475
,11,10,6,3,504,19188,4,6,211,0,20,4194918417,0,222364498,17522,6549,1,491
,24,5,5,3,421,30713,22,5,108,0,22,4194918417,1,166125350,14636,362,1,634
,14,8,0,3,331,9853,64,2,61,0,20,4194918417,2,307780573,11507,1629,1,501
,16,5,9,3,518,26903,78,15,134,0,25,4194918417,3,161456854,18009,1098,1,780
,16,4,22,3,634,48319,36,13,253,0,23,4194918417,4,338261724,22042,5674,1,645
,13,10,8,3,389,19393,19,9,114,0,21,4194918417,128,128421513,13524,32,0,533
,9,6,14,3,460,26691,54,8,207,0,21,4194918417,129,139655035,15992,22,0,558
,11,6,6,3,334,13797,49,4,143,0,20,4194918417,130,103622751,11612,279,0,498
,16,8,1,3,380,22655,121,8,62,0,21,4194918417,131,122590043,13211,0,0,575
,10,11,8,3,230,13059,75,2,42,0,16,4194918417,132,164139297,7996,0,0,327
,34,11,2,3,378,23102,14,8,73,0,24,4205092786,0,,16146,804,1,585
,16,7,21,3,612,36729,114,15,330,0,25,4205092786,1,142097177,26142,4222,1,673
,19,10,14,3,597,38327,25,22,266,0,25,4205092786,2,900222376,25501,3993,1,721
,22,6,1,3,459,20627,77,4,248,0,22,4205092786,3,861227861,19606,9288,1,501
,28,9,3,3,359,17432,86,6,87,0,24,4205092786,4,136187546,15335,477,1,581
,13,14,1,3,487,29302,106,10,198,0,25,4205092786,128,197888290,20803,293,0,670
,13,12,10,3,523,25865,19,11,227,0,24,4205092786,129,149113938,22340,2266,0,609
,18,12,7,3,581,41772,63,11,272,0,25,4205092786,130,100598959,24818,1583,0,917
,21,8,1,3,440,19596,112,5,93,0,24,4205092786,131,179655918,18795,12,0,579
,24,11,0,3,351,19210,88,5,30,0,22,4205092786,132,,14993,0,0,515
,14,9,0,3,325,15764,7,7,73,0,22,4205001886,0,,14462,0,0,479
,12,5,10,3,437,45370,34,5,262,0,24,4205001886,1,196736958,19446,43,0,567
,3,11,34,3,459,23094,39,11,267,0,22,4205001886,2,900222376,20425,2179,0,493
,14,9,18,3,472,25181,63,7,258,1,25,4205001886,3,861227861,21004,1462,0,696
,18,6,2,3,359,12604,112,2,86,0,23,4205001886,4,179655918,15975,39,0,516
,27,5,4,3,465,10941,62,5,37,0,25,4205001886,128,214973351,20692,0,1,618
,12,8,12,3,778,32922,114,14,456,0,25,4205001886,129,142097177,34621,11400,1,817
,5,12,4,3,342,8890,119,4,53,0,20,4205001886,130,352744238,15219,223,1,389
,10,6,9,3,670,37153,17,15,348,0,25,4205001886,131,109889596,29815,2893,1,676
,16,5,6,3,397,10543,97,2,148,0,23,4205001886,132,136187546,17666,877,1,548
,25,12,4,3,331,17428,14,4,65,0,25,4204888925,0,395832879,16881,407,1,557
,16,14,2,3,378,19769,110,4,85,0,20,4204888925,1,129735525,19278,122,1,360
,11,7,27,3,592,31156,59,9,320,0,25,4204888925,2,343939692,30192,16205,1,604
,8,8,8,3,724,41538,10,23,426,0,25,4204888925,3,136353896,36924,5042,1,708
,17,10,2,3,309,9877,42,1,108,0,22,4204888925,4,413488626,15759,1308,1,428
,22,13,4,3,294,13025,84,1,49,0,21,4204888925,128,117807675,14994,0,0,368
,16,11,5,3,337,25563,45,6,159,0,23,4204888925,129,136187546,17187,3756,0,453
,23,8,17,3,536,43118,13,10,254,0,25,4204888925,130,861227861,27336,245,0,612
,15,7,9,3,708,57974,114,16,584,0,25,4204888925,131,400603826,36108,4590,0,802
,12,4,3,3,635,55237,17,15,531,0,25,4204888925,132,169923336,32385,502,0,675
,20,9,5,3,309,13705,75,5,27,0,17,4204830120,0,339517940,10047,981,1,397
,12,4,4,3,311,9545,88,4,31,0,16,4204830120,1,138156849,10112,340,1,382
,13,1,3,3,607,22744,49,9,232,0,23,4204830120,2,117960951,19737,6001,1,701
,14,6,12,3,637,10818,95,6,277,0,23,4204830120,3,343939692,20713,7345,1,743
,7,7,4,3,442,11242,2,8,146,0,20,4204830120,4,,14372,175,1,523
,6,6,1,3,270,9718,79,5,64,0,16,4204830120,128,395832879,8779,0,0,357
,10,6,13,3,412,13402,114,2,209,1,18,4204830120,129,835676420,13396,847,0,455
,8,3,11,3,506,19842,25,5,235,0,21,4204830120,130,197737818,16453,1551,0,616
,10,13,1,3,257,15262,110,5,34,0,12,4204830120,131,129735525,8356,17,0,226
,6,4,11,3,398,15703,19,9,119,0,19,4204830120,132,136187546,12941,657,0,486
,3,9,7,3,304,6369,92,5,53,0,11,4204780816,0,391589664,7969,2669,0,229
,6,9,0,3,260,9248,14,4,38,0,12,4204780816,1,,6816,0,0,290
,6,6,8,3,378,13297,9,7,104,0,14,4204780816,2,,9909,461,0,377
,2,5,10,3,331,13983,99,3,91,0,14,4204780816,3,442011070,8677,647,0,346
,7,6,14,3,373,3293,6,0,148,0,14,4204780816,4,136262604,9778,1388,0,372
,14,3,4,3,310,9400,75,7,18,0,12,4204780816,128,448924822,8127,806,1,268
,8,2,3,3,1019,15212,73,7,293,0,19,4204780816,129,855369696,26714,7600,1,643
,8,5,13,3,554,16088,70,12,115,0,18,4204780816,130,135596324,14524,3766,1,541
,19,5,0,3,320,8107,7,2,29,0,14,4204780816,131,148738685,8389,548,1,348
,13,4,6,3,401,8959,84,3,58,0,16,4204780816,132,136187546,10512,3494,1,461
,19,10,5,3,528,26812,114,13,230,0,25,4205233538,0,296514230,21762,2795,1,688
,26,5,8,3,598,21729,42,10,240,0,25,4205233538,1,88470,24647,4680,1,709
,29,5,3,3,443,13951,121,9,46,0,24,4205233538,2,142589406,18258,526,1,597
,27,7,2,3,550,26042,110,14,133,0,25,4205233538,3,163587550,22669,423,1,696
,22,4,10,3,547,25674,67,9,279,0,25,4205233538,4,139031324,22545,4038,1,679
,8,11,30,3,465,21483,4,7,274,1,22,4205233538,128,158847773,19165,431,0,532
,14,10,3,3,297,13962,5,1,48,0,21,4205233538,129,227994574,12241,24,0,447
,6,10,21,3,643,39294,95,14,411,0,25,4205233538,130,149486894,26502,2844,0,842
,12,12,20,3,403,16059,33,4,187,0,20,4205233538,131,139876032,16610,843,0,411
,5,13,7,3,400,21539,32,5,183,0,22,4205233538,132,,16486,205,0,516
,4,7,8,3,271,11435,23,2,57,0,11,4205179121,0,163587550,6056,242,0,287
,2,8,8,3,292,6513,97,1,83,0,11,4205179121,1,,6526,26,0,300
,4,5,2,3,375,4477,41,0,152,0,14,4205179121,2,199222238,8381,0,0,438
,4,6,2,3,223,4712,85,2,39,0,9,4205179121,3,169851795,4984,0,0,204
,3,6,6,3,263,11888,7,2,58,0,11,4205179121,4,158847773,5878,0,0,282
,7,0,1,3,526,16310,2,12,129,0,16,4205179121,128,88470,11756,1030,1,526
,16,3,2,3,283,7661,88,1,31,0,11,4205179121,129,139876032,6325,0,1,286
,12,3,9,3,474,13243,49,3,106,0,15,4205179121,130,139031324,10593,6083,1,491
,18,1,17,3,602,16684,10,8,132,0,15,4205179121,131,137193239,13454,4176,1,489
,12,1,3,3,342,10022,86,8,20,0,13,4205179121,132,119887854,7643,15,1,358
,20,12,6,3,438,15491,121,3,169,0,25,4205068865,0,143693439,21856,181,1,544
,15,8,16,3,374,18792,104,3,203,0,25,4205068865,1,136273116,18662,1474,1,558
,12,6,5,3,331,9412,26,7,59,0,23,4205068865,2,139031324,16516,143,1,445
,7,8,2,3,606,38131,17,18,377,0,25,4205068865,3,168798737,30239,650,1,693
,12,7,16,3,645,18301,12,4,528,0,25,4205068865,4,129748056,32185,6127,1,561
,16,3,14,3,591,29823,41,8,447,0,25,4205068865,128,356343152,29490,4397,0,694
,13,7,13,3,586,25850,114,13,351,0,25,4205068865,129,137193239,29241,860,0,616
,22,11,2,3,399,12579,64,3,159,0,25,4205068865,130,139876032,19910,1259,0,570
,10,7,6,3,456,22214,63,10,261,0,25,4205068865,131,194624542,22754,979,0,720
,13,7,7,3,306,6543,119,6,65,0,22,4205068865,132,119887854,15269,83,0,430
,5,8,3,3,312,7244,44,1,117,0,14,4203489154,0,135500861,8637,0,0,352
,8,4,11,3,379,12494,21,2,146,0,16,4203489154,1,139031324,10491,226,0,433
,5,11,0,3,243,8833,112,2,25,0,12,4203489154,2,163577411,6727,0,0,258
,3,10,0,3,195,8789,30,2,18,0,12,4203489154,3,102679655,5398,347,0,252
,5,11,12,3,427,13048,63,5,126,0,18,4203489154,4,,11820,1241,0,531
,19,5,2,3,350,11335,3,12,12,0,16,4203489154,128,136951849,9689,130,1,457
,14,4,3,3,318,8668,88,4,19,0,14,4203489154,129,149598979,8803,123,1,363
,14,1,4,3,656,30618,45,15,176,0,22,4203489154,130,163030039,18160,11628,1,734
,19,1,7,3,567,14821,42,8,169,0,21,4203489154,131,127132098,15696,7396,1,687
,10,2,16,3,359,9740,78,4,66,0,15,4203489154,132,360969566,9938,739,1,384
,3,7,6,3,487,20261,44,7,248,0,25,4203377320,0,870255038,19772,431,0,705
,8,7,10,3,395,22443,104,9,150,0,22,4203377320,1,129801457,16037,0,0,521
,10,7,16,3,512,24203,113,9,237,0,23,4203377320,2,116840018,20787,1086,0,556
,9,6,8,3,420,11787,9,5,226,0,21,4203377320,3,130994333,17052,0,0,485
,15,9,2,3,304,11831,107,0,89,0,20,4203377320,4,257230709,12342,0,0,438
,8,3,37,3,952,47173,109,15,502,0,25,4203377320,128,139031324,38651,19701,1,802
,12,6,1,3,292,11532,84,2,10,0,21,4203377320,129,163577411,11855,238,1,483
,12,9,0,3,314,7163,26,2,43,0,19,4203377320,130,223666757,12748,0,1,380
,10,2,21,3,648,28969,39,12,335,0,25,4203377320,131,192834617,26308,1321,1,795
,17,10,12,3,377,30009,22,3,152,0,20,4203377320,132,153645851,15306,0,1,440
,19,4,2,3,441,15861,121,8,35,0,19,4205264623,0,105989125,13141,1470,1,524
,14,6,12,3,584,18989,78,11,169,0,19,4205264623,1,382225911,17403,1194,1,562
,9,5,7,3,716,38334,52,21,216,0,22,4205264623,2,173880329,21336,8731,1,732
,8,5,5,3,580,10093,8,7,215,0,19,4205264623,3,163891868,17284,9697,1,553
,24,4,1,3,316,8758,84,1,4,0,17,4205264623,4,336593926,9416,494,1,447
,8,16,4,3,371,4910,27,1,131,0,16,4205264623,128,139460025,11055,1494,0,402
,7,7,3,3,577,21211,82,8,247,0,25,4205264623,129,149081349,17194,396,0,906
,6,5,19,3,400,15473,36,7,136,0,15,4205264623,130,276760024,11920,594,0,363
,11,10,0,3,222,7807,88,2,3,0,11,4205264623,131,110228930,6615,0,0,204
,6,10,5,3,395,11555,4,5,149,0,14,4205264623,132,100598959,11771,312,0,336
,25,4,0,3,434,12590,62,6,12,0,17,4205147157,0,136510362,13048,644,1,438
,23,4,0,3,311,6570,66,2,69,0,17,4205147157,1,,9350,3037,1,451
,8,3,11,3,556,11019,41,4,243,0,21,4205147157,2,112971100,16717,4787,1,631
,8,3,15,3,560,32652,104,18,118,0,22,4205147157,3,133035337,16837,2740,1,682
,12,3,16,3,594,27926,36,11,187,0,20,4205147157,4,301983708,17859,2552,1,606
,9,8,5,3,227,11513,119,2,34,0,14,4205147157,128,100974894,6825,28,0,328
,8,4,16,3,453,21131,42,6,187,0,18,4205147157,129,125695828,13620,1004,0,493
,7,10,13,3,380,20743,113,2,151,0,15,4205147157,130,233739425,11425,983,0,361
,5,14,18,3,272,12180,59,0,96,0,14,4205147157,131,173880329,8178,0,0,321
,10,6,3,3,329,17165,9,7,67,0,15,4205147157,132,293529846,9891,248,0,359
,15,13,2,3,327,19445,121,7,43,0,19,4205066554,0,145444932,12071,0,0,436
,10,11,2,3,361,21034,96,6,146,0,18,4205066554,1,199012928,13326,153,0,412
,11,7,23,3,525,21724,46,4,334,0,23,4205066554,2,,19381,0,0,616
,18,14,0,3,245,14960,20,4,20,0,15,4205066554,3,233739425,9044,0,0,297
,9,6,13,3,534,28186,12,15,234,0,24,4205066554,4,,19713,2289,0,683
